Bias,Capacity_1K,Conductivity_1K,Capacity_100K,Conductivity_100K,Capacity_1M,Conductivity_1M
1.25300e+00,6.719873e-09,1.344994e-03,1.631985e-09,1.840273e-03,1.524705e-09,4.825132e-03
1.27000e+00,6.855459e-09,1.532520e-03,1.657704e-09,2.094581e-03,1.524865e-09,5.236378e-03
1.28800e+00,9.068879e-09,1.758164e-03,1.684944e-09,2.377480e-03,1.521189e-09,5.707501e-03
1.30500e+00,9.191155e-09,1.984999e-03,1.709935e-09,2.684759e-03,1.513649e-09,6.179779e-03
1.32300e+00,1.094757e-08,2.254757e-03,1.741429e-09,3.045664e-03,1.500915e-09,6.714590e-03
1.34000e+00,1.173647e-08,2.514427e-03,1.762013e-09,3.403698e-03,1.486039e-09,7.244674e-03
1.35800e+00,1.250198e-08,2.825293e-03,1.781411e-09,3.813330e-03,1.463313e-09,7.832071e-03
1.37500e+00,1.255443e-08,3.137519e-03,1.798349e-09,4.219797e-03,1.440726e-09,8.386358e-03
1.39300e+00,1.392016e-08,3.483983e-03,1.816045e-09,4.676666e-03,1.409552e-09,8.999434e-03
1.41000e+00,1.475476e-08,3.820391e-03,1.828366e-09,5.118584e-03,1.378597e-09,9.571696e-03
1.42800e+00,1.841095e-08,4.205904e-03,1.829430e-09,5.618033e-03,1.340374e-09,1.018799e-02
1.44500e+00,1.644342e-08,4.585830e-03,1.831900e-09,6.100660e-03,1.298696e-09,1.077442e-02
1.46300e+00,1.944560e-08,4.984799e-03,1.838127e-09,6.622903e-03,1.253913e-09,1.139005e-02
1.48000e+00,2.163819e-08,5.373362e-03,1.831823e-09,7.134479e-03,1.205421e-09,1.196511e-02
1.49800e+00,2.050035e-08,5.788928e-03,1.809678e-09,7.695224e-03,1.154760e-09,1.254818e-02
1.51500e+00,2.143511e-08,6.190059e-03,1.801247e-09,8.213629e-03,1.103454e-09,1.309497e-02
1.53300e+00,2.201520e-08,6.630801e-03,1.774684e-09,8.787996e-03,1.046556e-09,1.366128e-02
1.55000e+00,2.321466e-08,7.038241e-03,1.749739e-09,9.323745e-03,9.928940e-10,1.416729e-02
1.56800e+00,2.581659e-08,7.489142e-03,1.720827e-09,9.892755e-03,9.334951e-10,1.469143e-02
1.58500e+00,2.701877e-08,7.909389e-03,1.683866e-09,1.043413e-02,8.770871e-10,1.516097e-02
1.60300e+00,2.812782e-08,8.350536e-03,1.644970e-09,1.099994e-02,8.147019e-10,1.564269e-02
1.62000e+00,2.901242e-08,8.766455e-03,1.612537e-09,1.153337e-02,7.579251e-10,1.608332e-02
1.63800e+00,2.988374e-08,9.198707e-03,1.554688e-09,1.210121e-02,6.970973e-10,1.652244e-02
1.65500e+00,2.852702e-08,9.613306e-03,1.505747e-09,1.262352e-02,6.388048e-10,1.690343e-02
1.67300e+00,3.284108e-08,1.006411e-02,1.452111e-09,1.317626e-02,5.782260e-10,1.730556e-02
1.69000e+00,3.526820e-08,1.047724e-02,1.393760e-09,1.369188e-02,5.207964e-10,1.766421e-02
1.70800e+00,3.493679e-08,1.091143e-02,1.323841e-09,1.425079e-02,4.627668e-10,1.801593e-02
1.72500e+00,3.332580e-08,1.130493e-02,1.268420e-09,1.474783e-02,4.069093e-10,1.834642e-02
1.74300e+00,3.554348e-08,1.172640e-02,1.201128e-09,1.528707e-02,3.485076e-10,1.867279e-02
1.76000e+00,3.032084e-08,1.213949e-02,1.152361e-09,1.578150e-02,2.946483e-10,1.895580e-02
1.77800e+00,3.653932e-08,1.258307e-02,1.052993e-09,1.630473e-02,2.368656e-10,1.925005e-02
1.79500e+00,3.695310e-08,1.297194e-02,1.010691e-09,1.678952e-02,1.851238e-10,1.951422e-02
1.81300e+00,3.701273e-08,1.338763e-02,9.116747e-10,1.728877e-02,1.316366e-10,1.977176e-02
1.83000e+00,3.638439e-08,1.381467e-02,8.540560e-10,1.777174e-02,8.313836e-11,1.997832e-02
1.84800e+00,4.039905e-08,1.420704e-02,7.772891e-10,1.827066e-02,3.009852e-11,2.023448e-02
1.86500e+00,3.762010e-08,1.460931e-02,6.824872e-10,1.873297e-02,-1.797452e-11,2.044863e-02
1.88300e+00,4.092485e-08,1.500971e-02,5.898714e-10,1.921106e-02,-6.971824e-11,2.067148e-02
1.90000e+00,4.124880e-08,1.541721e-02,5.136225e-10,1.965119e-02,-1.158631e-10,2.086494e-02
1.91800e+00,4.137374e-08,1.578171e-02,3.994205e-10,2.010588e-02,-1.635129e-10,2.106805e-02
1.93500e+00,4.184372e-08,1.620373e-02,3.542184e-10,2.055595e-02,-2.087069e-10,2.124488e-02
1.95300e+00,4.214347e-08,1.660630e-02,2.616654e-10,2.101351e-02,-2.550725e-10,2.142444e-02
1.97000e+00,4.421043e-08,1.700163e-02,1.484852e-10,2.145831e-02,-2.984000e-10,2.159101e-02
1.98800e+00,4.279874e-08,1.741592e-02,8.764428e-11,2.190101e-02,-3.449835e-10,2.174259e-02
2.00500e+00,4.291651e-08,1.776248e-02,-3.285486e-11,2.232504e-02,-3.851930e-10,2.189700e-02
2.02300e+00,4.157025e-08,1.819524e-02,-1.119968e-10,2.276289e-02,-4.282537e-10,2.204343e-02
2.04000e+00,3.926486e-08,1.857071e-02,-2.198156e-10,2.318889e-02,-4.684325e-10,2.218448e-02
2.05800e+00,4.375357e-08,1.897974e-02,-3.038884e-10,2.361407e-02,-5.102515e-10,2.231844e-02
2.07500e+00,4.345986e-08,1.940209e-02,-4.030177e-10,2.402893e-02,-5.501611e-10,2.244364e-02
2.09300e+00,4.085490e-08,1.980511e-02,-5.151421e-10,2.443944e-02,-5.880912e-10,2.256945e-02
2.11000e+00,4.845407e-08,2.018071e-02,-5.702906e-10,2.484388e-02,-6.252234e-10,2.268677e-02
2.12800e+00,5.056248e-08,2.058344e-02,-6.825840e-10,2.524530e-02,-6.646036e-10,2.280884e-02
2.14500e+00,4.086247e-08,2.091487e-02,-7.610412e-10,2.563658e-02,-7.009736e-10,2.291021e-02
2.16300e+00,4.622473e-08,2.139941e-02,-8.934091e-10,2.604494e-02,-7.373726e-10,2.302405e-02
2.18000e+00,5.079375e-08,2.175664e-02,-9.926785e-10,2.642612e-02,-7.710259e-10,2.311586e-02
2.19800e+00,4.030947e-08,2.216068e-02,-1.123617e-09,2.683688e-02,-8.077372e-10,2.322214e-02
2.21500e+00,5.008703e-08,2.254145e-02,-1.197684e-09,2.718925e-02,-8.407091e-10,2.331140e-02
2.23300e+00,4.929302e-08,2.298196e-02,-1.307557e-09,2.758652e-02,-8.763943e-10,2.341130e-02
2.25000e+00,5.216272e-08,2.336590e-02,-1.419154e-09,2.796180e-02,-9.080962e-10,2.349074e-02
2.26800e+00,4.013024e-08,2.373046e-02,-1.513933e-09,2.834170e-02,-9.409813e-10,2.359238e-02
2.28500e+00,4.921659e-08,2.412186e-02,-1.570146e-09,2.869442e-02,-9.742332e-10,2.365653e-02
2.30300e+00,4.047978e-08,2.453019e-02,-1.708195e-09,2.908129e-02,-1.005601e-09,2.374517e-02
2.32000e+00,4.587135e-08,2.488378e-02,-1.832103e-09,2.942724e-02,-1.037661e-09,2.382571e-02
2.33800e+00,4.981392e-08,2.529510e-02,-1.902625e-09,2.984402e-02,-1.069078e-09,2.389565e-02
2.35500e+00,4.375054e-08,2.573133e-02,-2.016160e-09,3.016582e-02,-1.098192e-09,2.397239e-02
2.37300e+00,4.003033e-08,2.615456e-02,-2.124730e-09,3.056187e-02,-1.128661e-09,2.404142e-02
2.39000e+00,4.855808e-08,2.650622e-02,-2.231356e-09,3.090680e-02,-1.156959e-09,2.411592e-02
2.40800e+00,4.427893e-08,2.692815e-02,-2.325097e-09,3.127010e-02,-1.186691e-09,2.417937e-02
2.42500e+00,4.062639e-08,2.731214e-02,-2.443250e-09,3.161959e-02,-1.216118e-09,2.424389e-02
2.44300e+00,4.009085e-08,2.775274e-02,-2.570695e-09,3.198735e-02,-1.242898e-09,2.430871e-02
2.46000e+00,3.848269e-08,2.811669e-02,-2.663730e-09,3.230315e-02,-1.270796e-09,2.436556e-02
2.47800e+00,4.945410e-08,2.848252e-02,-2.783936e-09,3.265350e-02,-1.299062e-09,2.443072e-02
2.49500e+00,4.749478e-08,2.894088e-02,-2.900972e-09,3.301552e-02,-1.325141e-09,2.449171e-02
2.51300e+00,4.458002e-08,2.946571e-02,-3.014621e-09,3.335344e-02,-1.352027e-09,2.454188e-02
2.53000e+00,4.115796e-08,2.975919e-02,-3.138551e-09,3.367605e-02,-1.376809e-09,2.461029e-02
2.54800e+00,3.833677e-08,3.018440e-02,-3.229357e-09,3.403027e-02,-1.405447e-09,2.465792e-02
2.56500e+00,4.404899e-08,3.067161e-02,-3.317495e-09,3.434875e-02,-1.430698e-09,2.471958e-02
2.58300e+00,4.376141e-08,3.110340e-02,-3.469627e-09,3.469036e-02,-1.456568e-09,2.477372e-02
2.60000e+00,3.860196e-08,3.149837e-02,-3.542518e-09,3.505166e-02,-1.480253e-09,2.481893e-02
2.61800e+00,4.793144e-08,3.181521e-02,-3.679423e-09,3.537783e-02,-1.506739e-09,2.486052e-02
2.63500e+00,4.906427e-08,3.231422e-02,-3.775557e-09,3.571522e-02,-1.529371e-09,2.490494e-02
2.65300e+00,5.104762e-08,3.275903e-02,-3.910443e-09,3.604154e-02,-1.556455e-09,2.496496e-02
2.67000e+00,2.789963e-08,3.319699e-02,-4.007709e-09,3.636969e-02,-1.579407e-09,2.500447e-02
2.68800e+00,3.628878e-08,3.358958e-02,-4.165364e-09,3.669603e-02,-1.602773e-09,2.505726e-02
2.70500e+00,4.867737e-08,3.406842e-02,-4.255491e-09,3.703713e-02,-1.627428e-09,2.509186e-02
2.72300e+00,4.394536e-08,3.443766e-02,-4.373607e-09,3.735973e-02,-1.649128e-09,2.513999e-02
2.74000e+00,3.493717e-08,3.489600e-02,-4.473396e-09,3.768796e-02,-1.672738e-09,2.518475e-02
2.75800e+00,3.596998e-08,3.539740e-02,-4.623243e-09,3.801319e-02,-1.696931e-09,2.523160e-02
2.77500e+00,4.523832e-08,3.580662e-02,-4.733531e-09,3.832141e-02,-1.719007e-09,2.525886e-02
2.79300e+00,4.372620e-08,3.625757e-02,-4.883240e-09,3.866018e-02,-1.741965e-09,2.529857e-02
2.81000e+00,4.371370e-08,3.655143e-02,-4.962152e-09,3.897579e-02,-1.762862e-09,2.534402e-02
2.82800e+00,4.302213e-08,3.709141e-02,-5.119100e-09,3.930594e-02,-1.787302e-09,2.538465e-02
2.84500e+00,2.740196e-08,3.760660e-02,-5.227986e-09,3.964385e-02,-1.809322e-09,2.541381e-02
2.86300e+00,3.479677e-08,3.811974e-02,-5.355431e-09,3.995459e-02,-1.829393e-09,2.544629e-02
2.88000e+00,2.640405e-08,3.836846e-02,-5.484856e-09,4.028936e-02,-1.852005e-09,2.548015e-02
2.89800e+00,2.564894e-08,3.886472e-02,-5.568206e-09,4.060432e-02,-1.873341e-09,2.552073e-02
2.91500e+00,3.635276e-08,3.944591e-02,-5.744014e-09,4.092114e-02,-1.895621e-09,2.555811e-02
2.93300e+00,4.132324e-08,3.984215e-02,-5.887893e-09,4.120767e-02,-1.916575e-09,2.559775e-02
2.95000e+00,2.746259e-08,4.028668e-02,-6.001418e-09,4.151515e-02,-1.938322e-09,2.561992e-02
2.96800e+00,2.616623e-08,4.071312e-02,-6.108247e-09,4.186255e-02,-1.955232e-09,2.566126e-02
2.98500e+00,2.466726e-08,4.118982e-02,-6.213353e-09,4.214562e-02,-1.976039e-09,2.570014e-02
3.00300e+00,3.867828e-08,4.162928e-02,-6.353736e-09,4.248493e-02,-1.998433e-09,2.572816e-02
3.02000e+00,4.264446e-08,4.218582e-02,-6.448237e-09,4.279800e-02,-2.018619e-09,2.575698e-02
3.03800e+00,4.924026e-08,4.268388e-02,-6.637891e-09,4.310469e-02,-2.039657e-09,2.578376e-02
3.05500e+00,3.317171e-08,4.306217e-02,-6.804501e-09,4.344493e-02,-2.056458e-09,2.581592e-02
3.07300e+00,5.152618e-08,4.345038e-02,-6.878845e-09,4.378285e-02,-2.076420e-09,2.584277e-02
3.09000e+00,4.798685e-08,4.413209e-02,-7.021106e-09,4.406440e-02,-2.097147e-09,2.587078e-02
3.10800e+00,4.340848e-08,4.455100e-02,-7.178341e-09,4.437791e-02,-2.116662e-09,2.590925e-02
3.12500e+00,1.969633e-08,4.496093e-02,-7.322158e-09,4.469247e-02,-2.135750e-09,2.593143e-02
3.14300e+00,2.587410e-08,4.534348e-02,-7.460494e-09,4.503424e-02,-2.155077e-09,2.596072e-02
3.16000e+00,2.377678e-08,4.607272e-02,-7.651822e-09,4.531605e-02,-2.173812e-09,2.597483e-02
3.17800e+00,3.252510e-08,4.626446e-02,-7.754709e-09,4.563585e-02,-2.193213e-09,2.601710e-02
3.19500e+00,4.534598e-08,4.703463e-02,-7.902371e-09,4.597108e-02,-2.209614e-09,2.604241e-02
3.21300e+00,2.443918e-08,4.732139e-02,-8.021952e-09,4.630231e-02,-2.232688e-09,2.606290e-02
3.23000e+00,2.515184e-08,4.780448e-02,-8.154843e-09,4.656077e-02,-2.249027e-09,2.608055e-02
3.24800e+00,4.097979e-08,4.823716e-02,-8.286522e-09,4.690231e-02,-2.266057e-09,2.610534e-02
3.26500e+00,3.441603e-08,4.879877e-02,-8.460279e-09,4.718129e-02,-2.283729e-09,2.612640e-02
3.28300e+00,2.905191e-08,4.921260e-02,-8.603538e-09,4.751785e-02,-2.303993e-09,2.615189e-02
3.30000e+00,6.483893e-09,4.984558e-02,-8.739073e-09,4.787234e-02,-2.320049e-09,2.617397e-02
3.31800e+00,3.635225e-08,5.022694e-02,-8.922776e-09,4.814722e-02,-2.338274e-09,2.619569e-02
3.33500e+00,4.041895e-09,5.060596e-02,-9.070622e-09,4.846181e-02,-2.355158e-09,2.621320e-02
3.35300e+00,3.219586e-08,5.127146e-02,-9.224899e-09,4.876176e-02,-2.373441e-09,2.624740e-02
3.37000e+00,2.045955e-08,5.176633e-02,-9.374401e-09,4.908478e-02,-2.389453e-09,2.626454e-02
3.38800e+00,3.778759e-08,5.225838e-02,-9.534846e-09,4.943300e-02,-2.409081e-09,2.629036e-02
3.40500e+00,-5.975636e-09,5.273363e-02,-9.669654e-09,4.968467e-02,-2.423001e-09,2.630113e-02
3.42300e+00,-9.877339e-09,5.320963e-02,-9.849904e-09,5.003257e-02,-2.441724e-09,2.632436e-02
3.44000e+00,4.388516e-08,5.372322e-02,-1.001747e-08,5.033941e-02,-2.458527e-09,2.634643e-02
3.45800e+00,1.820961e-08,5.434091e-02,-1.016003e-08,5.067876e-02,-2.477223e-09,2.636515e-02
3.47500e+00,4.846247e-08,5.488716e-02,-1.031582e-08,5.096080e-02,-2.492073e-09,2.637577e-02
3.49300e+00,7.207451e-09,5.522196e-02,-1.050290e-08,5.128565e-02,-2.508347e-09,2.640105e-02
3.51000e+00,1.171382e-08,5.573845e-02,-1.065435e-08,5.160353e-02,-2.524357e-09,2.641205e-02
3.52800e+00,1.529008e-08,5.617385e-02,-1.079524e-08,5.191318e-02,-2.541306e-09,2.644117e-02
3.54500e+00,3.062670e-08,5.681530e-02,-1.103818e-08,5.226360e-02,-2.555897e-09,2.645380e-02
3.56300e+00,6.515221e-09,5.734147e-02,-1.119026e-08,5.257189e-02,-2.573198e-09,2.646618e-02
3.58000e+00,3.595368e-08,5.786703e-02,-1.141101e-08,5.288951e-02,-2.589563e-09,2.647833e-02
3.59800e+00,2.487962e-08,5.858676e-02,-1.153678e-08,5.321294e-02,-2.603425e-09,2.649314e-02
3.61500e+00,-9.255786e-09,5.915132e-02,-1.177088e-08,5.350030e-02,-2.619538e-09,2.651042e-02
3.63300e+00,1.985563e-08,5.959180e-02,-1.195473e-08,5.387831e-02,-2.634640e-09,2.652027e-02
3.65000e+00,-3.924571e-09,6.004781e-02,-1.207034e-08,5.414068e-02,-2.651013e-09,2.652677e-02
3.66800e+00,3.978481e-08,6.068183e-02,-1.230249e-08,5.450200e-02,-2.666009e-09,2.653736e-02
3.68500e+00,2.352813e-08,6.152681e-02,-1.247801e-08,5.478521e-02,-2.683254e-09,2.655817e-02
3.70300e+00,4.970838e-08,6.167696e-02,-1.265959e-08,5.507607e-02,-2.695749e-09,2.657298e-02
3.72000e+00,2.204896e-08,6.237771e-02,-1.284827e-08,5.540684e-02,-2.711502e-09,2.658301e-02
3.73800e+00,2.964880e-08,6.309918e-02,-1.300851e-08,5.575818e-02,-2.727507e-09,2.660234e-02
3.75500e+00,8.456827e-09,6.351384e-02,-1.328140e-08,5.606958e-02,-2.742973e-09,2.659757e-02
3.77300e+00,-1.200721e-08,6.401466e-02,-1.338368e-08,5.635391e-02,-2.758179e-09,2.661021e-02
3.79000e+00,2.783903e-08,6.451251e-02,-1.361058e-08,5.669202e-02,-2.771569e-09,2.662134e-02
3.80800e+00,2.629176e-08,6.510054e-02,-1.382174e-08,5.705963e-02,-2.787552e-09,2.663691e-02
3.82500e+00,3.148120e-08,6.580447e-02,-1.399182e-08,5.739940e-02,-2.801428e-09,2.663747e-02
3.84300e+00,8.485583e-08,6.642134e-02,-1.422903e-08,5.765834e-02,-2.816174e-09,2.665382e-02
3.86000e+00,4.715653e-08,6.694768e-02,-1.440359e-08,5.802184e-02,-2.830776e-09,2.666139e-02
3.87800e+00,-8.066874e-09,6.726637e-02,-1.467063e-08,5.835748e-02,-2.844501e-09,2.665891e-02
3.89500e+00,1.013859e-08,6.802306e-02,-1.484623e-08,5.864979e-02,-2.858396e-09,2.666769e-02
3.91300e+00,7.464078e-09,6.869718e-02,-1.511182e-08,5.896925e-02,-2.872598e-09,2.668900e-02
3.93000e+00,9.059741e-09,6.903461e-02,-1.535305e-08,5.934525e-02,-2.887020e-09,2.667512e-02
3.94800e+00,1.343852e-08,7.002003e-02,-1.549826e-08,5.960466e-02,-2.901153e-09,2.669420e-02
3.96500e+00,-4.665618e-09,7.049046e-02,-1.573271e-08,5.996335e-02,-2.913031e-09,2.669699e-02
3.98300e+00,-1.353370e-08,7.105949e-02,-1.589932e-08,6.028227e-02,-2.926996e-09,2.669476e-02
4.00000e+00,-5.312562e-09,7.138005e-02,-1.612759e-08,6.061587e-02,-2.941270e-09,2.668715e-02
