Bias,Capacity_1K,Conductivity_1K,Capacity_10K,Conductivity_10K,Capacity_1M,Conductivity_1M
6.30000e-01,1.201654e-09,1.649625e-06,1.128785e-09,1.905998e-06,1.241356e-09,1.163599e-03
6.45000e-01,1.261664e-09,2.394022e-06,1.137691e-09,2.606592e-06,1.251613e-09,1.185512e-03
6.60000e-01,1.272439e-09,3.113630e-06,1.151963e-09,3.442962e-06,1.261880e-09,1.208067e-03
6.75000e-01,1.302977e-09,4.229764e-06,1.164107e-09,4.490117e-06,1.272411e-09,1.225760e-03
6.90000e-01,1.338964e-09,5.835263e-06,1.172998e-09,5.952566e-06,1.283483e-09,1.252198e-03
7.05000e-01,1.395742e-09,7.849492e-06,1.194316e-09,8.170663e-06,1.294263e-09,1.276504e-03
7.20000e-01,1.508652e-09,9.799807e-06,1.202009e-09,1.040556e-05,1.305254e-09,1.299496e-03
7.35000e-01,1.594436e-09,1.326759e-05,1.226842e-09,1.393771e-05,1.316761e-09,1.330822e-03
7.50000e-01,1.664056e-09,1.672342e-05,1.247233e-09,1.722798e-05,1.328169e-09,1.363250e-03
7.65000e-01,1.703649e-09,2.124134e-05,1.261761e-09,2.226506e-05,1.339635e-09,1.396051e-03
7.80000e-01,1.908121e-09,2.643427e-05,1.294824e-09,2.737552e-05,1.351742e-09,1.434017e-03
7.95000e-01,1.987330e-09,3.286028e-05,1.319945e-09,3.465215e-05,1.363186e-09,1.473370e-03
8.10000e-01,2.168773e-09,3.983902e-05,1.351640e-09,4.251830e-05,1.375998e-09,1.516501e-03
8.25000e-01,2.343614e-09,4.889107e-05,1.382368e-09,5.242080e-05,1.388610e-09,1.565268e-03
8.40000e-01,2.563302e-09,5.880482e-05,1.421922e-09,6.380253e-05,1.401483e-09,1.619062e-03
8.55000e-01,2.743747e-09,7.150671e-05,1.466348e-09,7.634990e-05,1.414809e-09,1.674667e-03
8.70000e-01,3.022699e-09,8.564777e-05,1.513606e-09,9.157786e-05,1.427607e-09,1.745142e-03
8.85000e-01,3.271822e-09,1.023139e-04,1.557967e-09,1.100063e-04,1.441138e-09,1.813703e-03
9.00000e-01,3.594532e-09,1.207034e-04,1.603742e-09,1.301779e-04,1.455215e-09,1.893444e-03
9.15000e-01,3.836962e-09,1.413810e-04,1.667939e-09,1.535606e-04,1.469336e-09,1.973361e-03
9.30000e-01,4.312198e-09,1.669741e-04,1.731594e-09,1.802909e-04,1.483783e-09,2.067511e-03
9.45000e-01,4.683651e-09,1.934519e-04,1.794565e-09,2.118960e-04,1.498266e-09,2.178960e-03
9.60000e-01,4.934383e-09,2.266646e-04,1.865065e-09,2.471006e-04,1.512622e-09,2.288966e-03
9.75000e-01,5.207347e-09,2.625978e-04,1.953814e-09,2.799932e-04,1.527453e-09,2.412413e-03
9.90000e-01,5.695333e-09,2.990991e-04,2.041849e-09,3.256157e-04,1.542291e-09,2.552033e-03
1.00500e+00,6.149705e-09,3.415340e-04,2.113347e-09,3.753810e-04,1.557924e-09,2.695597e-03
1.02000e+00,6.766471e-09,3.950843e-04,2.186621e-09,4.310027e-04,1.573026e-09,2.858699e-03
1.03500e+00,7.089773e-09,4.505227e-04,2.292799e-09,4.935613e-04,1.586992e-09,3.030778e-03
1.05000e+00,7.915912e-09,5.127045e-04,2.376860e-09,5.606742e-04,1.601214e-09,3.218910e-03
1.06500e+00,8.212832e-09,5.858357e-04,2.498034e-09,6.370753e-04,1.615403e-09,3.423716e-03
1.08000e+00,8.868969e-09,6.640354e-04,2.601504e-09,7.248502e-04,1.630762e-09,3.648929e-03
1.09500e+00,9.475694e-09,7.504807e-04,2.695024e-09,8.176145e-04,1.643230e-09,3.882334e-03
1.11000e+00,9.722830e-09,8.501516e-04,2.785154e-09,9.237681e-04,1.655981e-09,4.134027e-03
1.12500e+00,1.095745e-08,9.552895e-04,2.882359e-09,1.040049e-03,1.666570e-09,4.413226e-03
1.14000e+00,1.153390e-08,1.076177e-03,3.061345e-09,1.165408e-03,1.677262e-09,4.705087e-03
1.15500e+00,1.187582e-08,1.200071e-03,3.142684e-09,1.305526e-03,1.686465e-09,5.018490e-03
1.17000e+00,1.235221e-08,1.350025e-03,3.278179e-09,1.455432e-03,1.693269e-09,5.353644e-03
1.18500e+00,1.364451e-08,1.507672e-03,3.479643e-09,1.628104e-03,1.697943e-09,5.717138e-03
1.20000e+00,1.445875e-08,1.682289e-03,3.543638e-09,1.814242e-03,1.700117e-09,6.099114e-03
1.21500e+00,1.609455e-08,1.877467e-03,3.778376e-09,2.022102e-03,1.700519e-09,6.509741e-03
1.23000e+00,1.627101e-08,2.092333e-03,3.822477e-09,2.246194e-03,1.697829e-09,6.940281e-03
1.24500e+00,1.679331e-08,2.326390e-03,3.939701e-09,2.480248e-03,1.690446e-09,7.404976e-03
1.26000e+00,1.736784e-08,2.556265e-03,4.126972e-09,2.748564e-03,1.679816e-09,7.890953e-03
1.27500e+00,1.969211e-08,2.839458e-03,4.323873e-09,3.043962e-03,1.665164e-09,8.402778e-03
1.29000e+00,1.999024e-08,3.127474e-03,4.508755e-09,3.358867e-03,1.646459e-09,8.928024e-03
1.30500e+00,2.304189e-08,3.455996e-03,4.772364e-09,3.710017e-03,1.622608e-09,9.474850e-03
1.32000e+00,2.309434e-08,3.800035e-03,4.858526e-09,4.061198e-03,1.596044e-09,1.003894e-02
1.33500e+00,2.566747e-08,4.169355e-03,4.986732e-09,4.456147e-03,1.562724e-09,1.062001e-02
1.35000e+00,2.694476e-08,4.555835e-03,5.306426e-09,4.870935e-03,1.524617e-09,1.120788e-02
1.36500e+00,2.713732e-08,4.979596e-03,5.323077e-09,5.310336e-03,1.483219e-09,1.181247e-02
1.38000e+00,2.776897e-08,5.417638e-03,5.463543e-09,5.781205e-03,1.434156e-09,1.242797e-02
1.39500e+00,2.975020e-08,5.888928e-03,5.674023e-09,6.269238e-03,1.379851e-09,1.304185e-02
1.41000e+00,3.349800e-08,6.384812e-03,5.907780e-09,6.783992e-03,1.323098e-09,1.365252e-02
1.42500e+00,3.495300e-08,6.878098e-03,6.294787e-09,7.326383e-03,1.261237e-09,1.426917e-02
1.44000e+00,3.598053e-08,7.416844e-03,6.245288e-09,7.864374e-03,1.194537e-09,1.486419e-02
1.45500e+00,3.905130e-08,7.961550e-03,6.261100e-09,8.458182e-03,1.125024e-09,1.545630e-02
1.47000e+00,4.088826e-08,8.535909e-03,6.593243e-09,9.059421e-03,1.051013e-09,1.602961e-02
1.48500e+00,4.525520e-08,9.106170e-03,6.591401e-09,9.666452e-03,9.759101e-10,1.659139e-02
1.50000e+00,4.483476e-08,9.693029e-03,7.164680e-09,1.027623e-02,8.966217e-10,1.713552e-02
1.51500e+00,4.534656e-08,1.029955e-02,7.709017e-09,1.090969e-02,8.166575e-10,1.765122e-02
1.53000e+00,4.859781e-08,1.091930e-02,7.318211e-09,1.157496e-02,7.344000e-10,1.816036e-02
1.54500e+00,4.871709e-08,1.155001e-02,7.672032e-09,1.220329e-02,6.525337e-10,1.863717e-02
1.56000e+00,5.375934e-08,1.216755e-02,7.723669e-09,1.288215e-02,5.682030e-10,1.909700e-02
1.57500e+00,5.150078e-08,1.282080e-02,7.677887e-09,1.356652e-02,4.851054e-10,1.953064e-02
1.59000e+00,5.657388e-08,1.348355e-02,8.029064e-09,1.424516e-02,4.039043e-10,1.988824e-02
1.60500e+00,5.672986e-08,1.416032e-02,8.187533e-09,1.493729e-02,3.214859e-10,2.030864e-02
1.62000e+00,5.843108e-08,1.484802e-02,8.279032e-09,1.558540e-02,2.390123e-10,2.068829e-02
1.63500e+00,6.499182e-08,1.545280e-02,9.494291e-09,1.626543e-02,1.566508e-10,2.103619e-02
1.65000e+00,6.263583e-08,1.615433e-02,8.359174e-09,1.698885e-02,7.584573e-11,2.136843e-02
1.66500e+00,6.576034e-08,1.682028e-02,8.828509e-09,1.768612e-02,-3.727108e-12,2.166742e-02
1.68000e+00,6.814273e-08,1.746855e-02,8.541489e-09,1.839081e-02,-8.081871e-11,2.196994e-02
1.69500e+00,6.960393e-08,1.811418e-02,8.774444e-09,1.905264e-02,-1.587701e-10,2.224036e-02
1.71000e+00,7.090886e-08,1.877931e-02,9.139749e-09,1.968668e-02,-2.312650e-10,2.249710e-02
1.72500e+00,7.705865e-08,1.944769e-02,9.250783e-09,2.036342e-02,-3.042928e-10,2.273780e-02
1.74000e+00,7.688463e-08,2.009693e-02,9.816742e-09,2.106655e-02,-3.747059e-10,2.296435e-02
1.75500e+00,7.413019e-08,2.076728e-02,9.504096e-09,2.171824e-02,-4.461945e-10,2.316600e-02
1.77000e+00,7.658834e-08,2.138775e-02,9.336266e-09,2.238332e-02,-5.130401e-10,2.336346e-02
1.78500e+00,7.839572e-08,2.207163e-02,9.154496e-09,2.303967e-02,-5.789391e-10,2.355797e-02
1.80000e+00,7.329790e-08,2.266947e-02,9.236954e-09,2.370430e-02,-6.444817e-10,2.372920e-02
1.81500e+00,7.110712e-08,2.331882e-02,9.719572e-09,2.433562e-02,-7.064918e-10,2.388752e-02
1.83000e+00,8.066652e-08,2.395044e-02,8.634842e-09,2.501197e-02,-7.674379e-10,2.404259e-02
1.84500e+00,8.480890e-08,2.459548e-02,1.006571e-08,2.562312e-02,-8.266061e-10,2.418784e-02
1.86000e+00,8.296551e-08,2.519079e-02,9.579791e-09,2.631663e-02,-8.850506e-10,2.433083e-02
1.87500e+00,8.547453e-08,2.582144e-02,9.370681e-09,2.693270e-02,-9.414758e-10,2.444610e-02
1.89000e+00,8.729550e-08,2.647440e-02,9.762863e-09,2.753957e-02,-9.954274e-10,2.456377e-02
1.90500e+00,8.891273e-08,2.706890e-02,9.189878e-09,2.808563e-02,-1.049174e-09,2.468827e-02
1.92000e+00,8.644763e-08,2.765674e-02,9.616332e-09,2.870705e-02,-1.101908e-09,2.478547e-02
1.93500e+00,8.129433e-08,2.825903e-02,8.683630e-09,2.935257e-02,-1.150846e-09,2.488561e-02
1.95000e+00,8.865551e-08,2.885675e-02,9.218812e-09,2.995321e-02,-1.201371e-09,2.497167e-02
1.96500e+00,8.112193e-08,2.946895e-02,9.512888e-09,3.050141e-02,-1.248439e-09,2.507273e-02
1.98000e+00,9.342016e-08,3.003983e-02,9.843424e-09,3.118538e-02,-1.297837e-09,2.515317e-02
1.99500e+00,8.887717e-08,3.060323e-02,1.036620e-08,3.170136e-02,-1.342230e-09,2.523049e-02
2.01000e+00,9.560522e-08,3.123147e-02,9.242002e-09,3.233790e-02,-1.387292e-09,2.530063e-02
2.02500e+00,8.730264e-08,3.182882e-02,9.470364e-09,3.284367e-02,-1.431759e-09,2.536936e-02
2.04000e+00,8.852817e-08,3.238047e-02,7.542821e-09,3.350877e-02,-1.474193e-09,2.543603e-02
2.05500e+00,9.664524e-08,3.288220e-02,8.538634e-09,3.406714e-02,-1.515870e-09,2.549043e-02
2.07000e+00,9.275843e-08,3.351646e-02,8.463481e-09,3.462150e-02,-1.554457e-09,2.555920e-02
2.08500e+00,9.247133e-08,3.405872e-02,8.330686e-09,3.513961e-02,-1.594821e-09,2.561151e-02
2.10000e+00,8.009186e-08,3.464114e-02,9.188181e-09,3.566746e-02,-1.634435e-09,2.566459e-02
2.11500e+00,8.750420e-08,3.515777e-02,8.774662e-09,3.629221e-02,-1.672452e-09,2.571636e-02
2.13000e+00,7.547620e-08,3.570582e-02,8.900694e-09,3.682238e-02,-1.707366e-09,2.575835e-02
2.14500e+00,8.930172e-08,3.623621e-02,8.268200e-09,3.729452e-02,-1.743487e-09,2.580277e-02
2.16000e+00,8.075668e-08,3.680930e-02,7.955593e-09,3.789872e-02,-1.778139e-09,2.585248e-02
2.17500e+00,6.606071e-08,3.727365e-02,7.943034e-09,3.840516e-02,-1.812880e-09,2.588620e-02
2.19000e+00,8.517798e-08,3.794345e-02,1.030293e-08,3.892513e-02,-1.847301e-09,2.592251e-02
2.20500e+00,1.013096e-07,3.844365e-02,7.454149e-09,3.955604e-02,-1.879559e-09,2.596031e-02
2.22000e+00,9.065902e-08,3.885983e-02,8.559375e-09,3.992571e-02,-1.909292e-09,2.600015e-02
2.23500e+00,8.740990e-08,3.944258e-02,7.397058e-09,4.047508e-02,-1.942473e-09,2.602766e-02
2.25000e+00,9.002152e-08,3.999444e-02,7.342199e-09,4.110618e-02,-1.973578e-09,2.605407e-02
2.26500e+00,8.091489e-08,4.055301e-02,7.225413e-09,4.158445e-02,-2.003267e-09,2.608414e-02
2.28000e+00,8.271516e-08,4.101475e-02,6.752440e-09,4.206626e-02,-2.033151e-09,2.610652e-02
2.29500e+00,9.049383e-08,4.142604e-02,7.789679e-09,4.261343e-02,-2.059644e-09,2.614008e-02
2.31000e+00,7.300649e-08,4.203961e-02,7.177615e-09,4.302337e-02,-2.089022e-09,2.616900e-02
2.32500e+00,9.303422e-08,4.250513e-02,7.096878e-09,4.358434e-02,-2.118427e-09,2.618739e-02
2.34000e+00,8.234531e-08,4.321393e-02,6.793031e-09,4.406621e-02,-2.145687e-09,2.621058e-02
2.35500e+00,6.528195e-08,4.361008e-02,6.020431e-09,4.438498e-02,-2.171978e-09,2.623267e-02
2.37000e+00,6.360930e-08,4.410344e-02,6.475507e-09,4.501650e-02,-2.197762e-09,2.626403e-02
2.38500e+00,7.376505e-08,4.462166e-02,5.896736e-09,4.545486e-02,-2.224836e-09,2.627696e-02
2.40000e+00,7.934502e-08,4.521149e-02,5.992850e-09,4.590338e-02,-2.248946e-09,2.628757e-02
2.41500e+00,7.497034e-08,4.569569e-02,4.763712e-09,4.649374e-02,-2.275314e-09,2.630774e-02
2.43000e+00,7.831539e-08,4.622782e-02,6.016356e-09,4.693075e-02,-2.300244e-09,2.632329e-02
2.44500e+00,7.129250e-08,4.666419e-02,6.854545e-09,4.746214e-02,-2.324107e-09,2.633066e-02
2.46000e+00,7.215952e-08,4.712114e-02,6.735932e-09,4.783116e-02,-2.345537e-09,2.635058e-02
2.47500e+00,7.620010e-08,4.764772e-02,4.296273e-09,4.835135e-02,-2.370029e-09,2.636669e-02
2.49000e+00,6.765970e-08,4.816952e-02,5.217587e-09,4.878535e-02,-2.391662e-09,2.636961e-02
2.50500e+00,8.504158e-08,4.870368e-02,3.353533e-09,4.922738e-02,-2.412844e-09,2.640698e-02
2.52000e+00,5.554297e-08,4.918075e-02,4.938125e-09,4.969972e-02,-2.436516e-09,2.640830e-02
2.53500e+00,5.660662e-08,4.956939e-02,3.548807e-09,5.014386e-02,-2.462029e-09,2.640153e-02
2.55000e+00,3.448120e-08,5.004519e-02,4.754077e-09,5.062293e-02,-2.480132e-09,2.642896e-02
2.56500e+00,7.230538e-08,5.058006e-02,5.119897e-09,5.103373e-02,-2.500730e-09,2.643013e-02
2.58000e+00,7.440271e-08,5.102697e-02,3.935161e-09,5.148085e-02,-2.522113e-09,2.644641e-02
2.59500e+00,5.933972e-08,5.175020e-02,4.000197e-09,5.188390e-02,-2.541605e-09,2.644592e-02
2.61000e+00,5.485133e-08,5.203741e-02,1.456373e-09,5.242481e-02,-2.561716e-09,2.644849e-02
2.62500e+00,4.682908e-08,5.260216e-02,4.593695e-09,5.281086e-02,-2.583788e-09,2.647097e-02
2.64000e+00,3.426618e-08,5.294850e-02,4.346324e-09,5.332997e-02,-2.600699e-09,2.647618e-02
2.65500e+00,5.817722e-08,5.367968e-02,1.511420e-09,5.354244e-02,-2.621166e-09,2.647940e-02
2.67000e+00,2.217392e-08,5.415270e-02,3.031450e-09,5.424720e-02,-2.637883e-09,2.649123e-02
2.68500e+00,4.210297e-08,5.463822e-02,2.294141e-09,5.457969e-02,-2.657426e-09,2.649144e-02
2.70000e+00,4.006685e-08,5.502401e-02,2.393666e-09,5.507035e-02,-2.675753e-09,2.650192e-02
2.71500e+00,2.734754e-08,5.540887e-02,1.651155e-09,5.540114e-02,-2.694622e-09,2.650693e-02
2.73000e+00,6.666115e-08,5.611493e-02,2.191269e-09,5.591090e-02,-2.712718e-09,2.651467e-02
2.74500e+00,1.241642e-08,5.670773e-02,1.789791e-09,5.634844e-02,-2.730209e-09,2.650689e-02
2.76000e+00,6.386993e-08,5.704013e-02,-4.612385e-10,5.680170e-02,-2.746012e-09,2.651424e-02
2.77500e+00,3.190407e-08,5.746280e-02,1.102853e-10,5.718939e-02,-2.763327e-09,2.652229e-02
2.79000e+00,1.828556e-08,5.800956e-02,-6.019855e-12,5.763428e-02,-2.781569e-09,2.652396e-02
2.80500e+00,4.222125e-08,5.864403e-02,1.011802e-10,5.801252e-02,-2.798184e-09,2.651836e-02
2.82000e+00,6.528794e-08,5.890382e-02,1.314501e-09,5.845211e-02,-2.812594e-09,2.654144e-02
2.83500e+00,5.388247e-08,5.963481e-02,-1.809878e-09,5.882451e-02,-2.829291e-09,2.653717e-02
2.85000e+00,1.488336e-08,5.969668e-02,-2.708240e-09,5.938491e-02,-2.844778e-09,2.654045e-02
2.86500e+00,2.805109e-08,6.041936e-02,-1.575857e-09,5.968301e-02,-2.862045e-09,2.653266e-02
2.88000e+00,1.983834e-08,6.088114e-02,-1.928359e-09,6.024011e-02,-2.877499e-09,2.653976e-02
2.89500e+00,4.956136e-08,6.134126e-02,2.288995e-10,6.056760e-02,-2.894575e-09,2.654026e-02
2.91000e+00,1.521634e-08,6.166632e-02,-9.115256e-10,6.080715e-02,-2.907036e-09,2.654536e-02
2.92500e+00,3.189786e-08,6.216098e-02,-4.581119e-09,6.127061e-02,-2.922825e-09,2.654161e-02
2.94000e+00,2.605799e-08,6.276874e-02,-3.201113e-09,6.175144e-02,-2.937807e-09,2.654456e-02
2.95500e+00,8.198121e-08,6.323498e-02,-1.583986e-09,6.227451e-02,-2.951746e-09,2.653703e-02
2.97000e+00,1.666230e-08,6.367772e-02,-1.317360e-09,6.276195e-02,-2.966656e-09,2.653263e-02
2.98500e+00,5.166297e-08,6.414817e-02,-2.754884e-09,6.299441e-02,-2.978974e-09,2.654730e-02
3.00000e+00,3.776546e-08,6.460629e-02,-1.375531e-09,6.334968e-02,-2.993517e-09,2.654807e-02
